fasId,fasFacility_ID,fasService_ID
7068,13712,5
7069,13712,4
7070,13713,5
7071,13713,4
7072,13714,13
7073,13714,5
7074,13714,12
7075,13714,17
7076,13714,4
7077,13715,5
7078,13715,4
7079,13716,5
7080,13716,4
7081,13717,5
7082,13718,13
7083,13718,5
7084,13718,12
7085,13718,17
7086,13718,4
7087,13719,13
7088,13719,12
7089,13719,17
7090,13719,4
7091,13720,5
7092,13720,12
7093,13720,4
7094,13721,5
7095,13721,4
7096,13722,5
7097,13722,4
7098,13723,5
7099,13723,4
7100,13724,5
7101,13724,12
7102,13724,4
7103,13725,5
7104,13725,12
7105,13725,4
7106,13726,13
7107,13726,5
7108,13726,12
7109,13726,17
7110,13726,4
7111,13727,13
7112,13727,5
7113,13727,4
7114,13728,5
7115,13728,4
7116,13729,5
7117,13729,12
7118,13729,4
7119,13730,5
7120,13731,13
7121,13731,5
7122,13731,12
7123,13731,4
7124,13732,5
7125,13732,4
7126,13735,13
7127,13735,5
7128,13735,12
7129,13735,17
7130,13735,4
7131,13736,5
7132,13736,12
7133,13736,17
7134,13736,4
7135,13737,13
7136,13737,5
7137,13737,12
7138,13737,4
7139,13738,13
7140,13738,5
7141,13738,12
7142,13738,4
7143,13739,13
7144,13739,5
7145,13739,12
7146,13739,17
7147,13739,4
7148,13740,5
7149,13740,12
7150,13740,4
7151,13741,13
7152,13741,5
7153,13741,12
7154,13741,17
7155,13741,4
7156,13743,5
7157,13743,12
7158,13743,4
7159,13744,5
7160,13744,12
7161,13744,17
7162,13744,4
7163,13745,13
7164,13745,5
7165,13745,12
7166,13745,17
7167,13745,4
7168,13746,5
7169,13746,12
7170,13746,4
7171,13747,13
7172,13747,5
7173,13747,12
7174,13747,17
7175,13747,4
7176,13748,5
7177,13748,12
7178,13748,17
7179,13748,4
7180,13749,5
7181,13749,12
7182,13749,4
7183,13750,5
7184,13750,12
7185,13750,4
7186,13751,13
7187,13751,5
7188,13751,12
7189,13751,17
7190,13751,4
7191,13752,5
7192,13752,12
7193,13752,17
7194,13752,4
7195,13753,13
7196,13753,5
7197,13753,12
7198,13753,17
7199,13753,4
7200,13754,5
7201,13754,12
7202,13754,4
7203,13755,5
7204,13755,4
7205,13756,5
7206,13756,12
7207,13756,4
7208,13757,5
7209,13757,12
7210,13757,4
7211,13758,5
7212,13759,5
7213,13759,4
7214,13760,13
7215,13760,5
7216,13760,12
7217,13760,17
7218,13760,4
7219,13761,5
7220,13761,12
7221,13761,4
7222,13762,5
7223,13763,5
7224,13763,4
7225,13764,13
7226,13764,5
7227,13764,12
7228,13764,4
7229,13765,13
7230,13765,5
7231,13765,12
7232,13765,17
7233,13765,4
7234,13766,13
7235,13766,5
7236,13766,12
7237,13766,17
7238,13766,4
7239,13767,5
7240,13767,12
7241,13767,17
7242,13768,5
7243,13768,4
7244,13769,5
7245,13769,4
7246,13770,13
7247,13770,5
7248,13770,12
7249,13770,4
7250,13771,13
7251,13771,5
7252,13771,12
7253,13771,17
7254,13771,4
7255,13772,13
7256,13772,5
7257,13772,12
7258,13772,17
7259,13772,4
7260,13773,5
7261,13773,12
7262,13773,17
7263,13773,4
7264,13774,5
7265,13774,4
7266,13775,5
7267,13775,12
7268,13775,17
7269,13775,4
7270,13776,5
7271,13776,12
7272,13776,17
7273,13776,4
7274,13777,13
7275,13777,5
7276,13777,17
7277,13777,4
7278,13778,13
7279,13778,5
7280,13778,12
7281,13778,17
7282,13778,4
7283,13779,13
7284,13779,5
7285,13779,17
7286,13779,4
7287,13780,5
7288,13780,12
7289,13780,4
7290,13781,13
7291,13781,5
7292,13781,12
7293,13781,17
7294,13781,4
7295,13782,13
7296,13782,5
7297,13782,12
7298,13782,4
7299,13783,13
7300,13783,5
7301,13783,12
7302,13783,17
7303,13783,4
7304,13784,5
7305,13784,4
7306,13785,13
7307,13785,5
7308,13785,12
7309,13785,17
7310,13785,4
7311,13786,5
7312,13786,4
7313,13787,13
7314,13787,5
7315,13787,12
7316,13787,4
7317,13789,13
7318,13789,5
7319,13789,12
7320,13789,4
7321,13790,5
7322,13790,4
7323,13791,13
7324,13791,5
7325,13791,12
7326,13791,17
7327,13791,4
7328,13792,5
7329,13792,4
7330,13793,13
7331,13793,5
7332,13793,12
7333,13793,17
7334,13793,4
7335,13794,5
7336,13794,12
7337,13794,4
7338,13795,4
7339,13796,5
7340,13796,4
7341,13797,5
7342,13797,4
7343,13798,13
7344,13798,5
7345,13798,12
7346,13798,17
7347,13798,4
7348,13799,13
7349,13799,5
7350,13799,12
7351,13799,4
7352,13800,5
7353,13800,12
7354,13800,4
7355,13801,5
7356,13801,12
7357,13801,4
7358,13802,12
7359,13802,17
7360,13802,4
7361,13803,5
7362,13803,12
7363,13803,4
7364,13804,13
7365,13804,5
7366,13804,12
7367,13804,17
7368,13804,4
7369,13805,13
7370,13805,5
7371,13805,12
7372,13805,17
7373,13805,4
7374,13806,5
7375,13806,12
7376,13806,17
7377,13806,4
7378,13807,13
7379,13807,5
7380,13807,12
7381,13807,4
7382,13808,5
7383,13808,17
7384,13808,4
7385,13809,13
7386,13809,5
7387,13809,12
7388,13809,4
7389,13810,5
7390,13810,12
7391,13810,4
7392,13811,5
7393,13811,12
7394,13811,4
7395,13812,13
7396,13812,5
7397,13812,12
7398,13812,4
7399,13813,12
7400,13813,17
7401,13813,4
7402,13814,5
7403,13814,12
7404,13814,4
7405,13815,5
7406,13815,12
7407,13815,4
7408,13816,5
7409,13816,12
7410,13816,4
7411,13817,5
7412,13817,4
7413,13818,5
7414,13818,12
7415,13818,4
7416,13819,5
7417,13819,4
7418,13820,5
7419,13820,4
7420,13821,5
7421,13821,12
7422,13821,17
7423,13821,4
7424,13822,17
7425,13822,4
7426,13823,5
7427,13823,4
7428,13825,5
7429,13825,12
7430,13825,4
7431,13826,5
7432,13826,4
7433,13827,5
7434,13827,12
7435,13827,4
7436,13828,13
7437,13828,5
7438,13828,12
7439,13828,4
7440,13829,5
7441,13829,12
7442,13831,13
7443,13831,5
7444,13831,12
7445,13831,17
7446,13831,4
7447,13832,13
7448,13832,5
7449,13832,12
7450,13833,13
7451,13833,5
7452,13833,12
7453,13833,17
7454,13833,4
7455,13834,13
7456,13834,5
7457,13834,12
7458,13834,17
7459,13834,4
7460,13835,5
7461,13835,12
7462,13835,17
7463,13835,4
7464,13836,5
7465,13836,12
7466,13836,4
7467,13837,5
7468,13837,12
7469,13837,4
7470,13838,5
7471,13838,4
7472,13839,5
7473,13839,12
7474,13839,4
7475,13840,5
7476,13840,12
7477,13840,4
7478,13841,13
7479,13841,5
7480,13841,12
7481,13841,17
7482,13841,4
7483,13842,13
7484,13842,5
7485,13842,12
7486,13842,4
7487,13843,13
7488,13843,5
7489,13843,12
7490,13843,17
7491,13843,4
7492,13844,13
7493,13844,5
7494,13844,12
7495,13844,17
7496,13844,4
7497,13845,5
7498,13845,12
7499,13845,4
7500,13846,13
7501,13846,5
7502,13846,12
7503,13846,17
7504,13846,4
7505,13847,13
7506,13847,5
7507,13847,12
7508,13847,17
7509,13847,4
7510,13848,13
7511,13848,5
7512,13848,12
7513,13848,4
7514,13849,5
7515,13849,4
7516,13850,5
7517,13850,12
7518,13850,4
7519,13851,5
7520,13851,4
7521,13852,5
7522,13852,12
7523,13852,4
7524,13853,5
7525,13853,12
7526,13853,4
7527,13854,13
7528,13854,5
7529,13854,12
7530,13854,4
7531,13855,5
7532,13855,4
7533,13856,5
7534,13856,12
7535,13856,17
7536,13856,4
7537,13857,5
7538,13857,4
7539,13858,13
7540,13858,5
7541,13858,12
7542,13858,17
7543,13858,4
7544,13859,5
7545,13859,4
7546,13860,5
7547,13860,4
7548,13861,5
7549,13861,4
7550,13862,5
7551,13862,4
7552,13863,5
7553,13863,4
7554,13864,13
7555,13864,12
7556,13864,17
7557,13864,4
7558,13865,13
7559,13865,5
7560,13865,12
7561,13865,17
7562,13865,4
7563,13866,4
7564,13867,13
7565,13867,5
7566,13867,12
7567,13867,17
7568,13867,4
7569,13868,5
7570,13868,12
7571,13868,4
7572,13869,5
7573,13869,4
7574,13870,13
7575,13870,5
7576,13870,12
7577,13870,4
7578,13871,5
7579,13872,5
7580,13872,12
7581,13872,4
7582,13873,5
7583,13873,4
7584,13874,5
7585,13874,12
7586,13874,4
7587,13875,13
7588,13875,5
7589,13875,12
7590,13875,17
7591,13875,4
7592,13876,5
7593,13876,12
7594,13876,4
7595,13877,5
7596,13877,12
7597,13877,4
7598,13878,5
7599,13878,4
7600,13879,13
7601,13879,5
7602,13879,12
7603,13879,4
7604,13880,13
7605,13880,5
7606,13880,12
7607,13880,17
7608,13880,4
7609,13881,5
7610,13882,5
7611,13882,12
7612,13882,4
7613,13884,13
7614,13884,5
7615,13884,4
7616,13885,5
7617,13885,12
7618,13885,4
7619,13886,5
7620,13886,4
7621,13887,5
7622,13887,12
7623,13887,4
7624,13888,5
7625,13888,4
7626,13890,5
7627,13890,12
7628,13890,4
7629,13891,13
7630,13891,5
7631,13891,12
7632,13891,17
7633,13891,4
7634,13892,13
7635,13892,5
7636,13892,12
7637,13892,4
7638,13893,12
7639,13893,4
7640,13894,13
7641,13894,5
7642,13894,12
7643,13894,4
7644,13895,5
7645,13895,12
7646,13895,4
7647,13896,13
7648,13896,5
7649,13896,12
7650,13896,17
7651,13896,4
7652,13897,13
7653,13897,5
7654,13897,12
7655,13897,17
7656,13897,4
7657,13898,5
7658,13898,4
7659,13899,5
7660,13899,4
7661,13900,5
7662,13900,12
7663,13900,4
7664,13901,5
7665,13901,17
7666,13901,4
7667,13902,5
7668,13902,4
7669,13903,5
7670,13903,12
7671,13903,4
7672,13904,5
7673,13904,12
7674,13904,4
7675,13905,5
7676,13905,12
7677,13905,4
7678,13906,5
7679,13907,5
7680,13908,5
7681,13908,4
7682,13909,5
7683,13909,4
7684,13911,5
7685,13911,12
7686,13911,4
7687,13912,13
7688,13912,5
7689,13912,12
7690,13912,17
7691,13912,4
7692,13913,5
7693,13913,17
7694,13913,4
7695,13914,12
7696,13914,4
7697,13915,13
7698,13915,5
7699,13915,12
7700,13915,17
7701,13915,4
7702,13916,13
7703,13916,5
7704,13916,12
7705,13916,17
7706,13916,4
7707,13917,5
7708,13917,12
7709,13917,4
7710,13918,5
7711,13918,4
7712,13919,13
7713,13919,5
7714,13919,12
7715,13919,17
7716,13919,4
7717,13920,13
7718,13920,5
7719,13920,12
7720,13920,4
7721,13921,13
7722,13921,5
7723,13921,12
7724,13921,17
7725,13921,4
7726,13922,5
7727,13922,12
7728,13922,4
7729,13923,13
7730,13923,5
7731,13923,12
7732,13923,4
7733,13924,5
7734,13924,12
7735,13924,17
7736,13924,4
7737,13925,13
7738,13925,5
7739,13925,17
7740,13925,4
7741,13926,5
7742,13926,4
7743,13927,5
7744,13927,4
7745,13928,13
7746,13928,5
7747,13928,4
7748,13929,13
7749,13929,12
7750,13929,17
7751,13929,4
7752,13930,5
7753,13930,12
7754,13930,4
7755,13931,5
7756,13931,4
7757,13932,5
7758,13932,12
7759,13932,4
7760,13933,5
7761,13933,12
7762,13933,17
7763,13933,4
7764,13934,5
7765,13934,4
7766,13935,5
7767,13935,4
7768,13936,13
7769,13936,5
7770,13936,12
7771,13936,4
7772,13937,5
7773,13937,12
7774,13937,4
7775,13938,5
7776,13938,4
7777,13939,13
7778,13939,5
7779,13939,12
7780,13939,17
7781,13939,4
7782,13940,13
7783,13940,5
7784,13940,12
7785,13940,17
7786,13940,4
7787,13941,5
7788,13941,4
7789,13942,5
7790,13942,12
7791,13942,4
7792,13944,13
7793,13944,5
7794,13944,12
7795,13944,17
7796,13944,4
7797,13945,5
7798,13945,12
7799,13945,4
7800,13946,13
7801,13946,5
7802,13946,12
7803,13946,17
7804,13946,4
7805,13947,5
7806,13947,12
7807,13947,4
7808,13948,5
7809,13948,12
7810,13948,4
7811,13949,13
7812,13949,5
7813,13949,12
7814,13949,4
7815,13950,13
7816,13950,5
7817,13950,12
7818,13950,4
7819,13952,5
7820,13952,4
7821,13953,13
7822,13953,5
7823,13953,12
7824,13953,4
7825,13954,5
7826,13954,12
7827,13954,4
7828,13955,5
7829,13955,4
7830,13956,5
7831,13956,4
7832,13957,5
7833,13957,4
7834,13958,5
7835,13958,4
7836,13959,5
7837,13959,12
7838,13959,17
7839,13959,4
7840,13960,13
7841,13960,5
7842,13960,12
7843,13960,17
7844,13960,4
7845,13961,5
7846,13961,12
7847,13961,4
7848,13962,5
7849,13962,4
7850,13963,5
7851,13963,12
7852,13963,4
7853,13964,5
7854,13964,12
7855,13964,4
7856,13965,5
7857,13965,4
7858,13966,5
7859,13966,12
7860,13966,4
7861,13967,13
7862,13967,5
7863,13967,12
7864,13967,17
7865,13967,4
7866,13968,13
7867,13968,5
7868,13968,17
7869,13969,13
7870,13969,5
7871,13969,12
7872,13969,17
7873,13969,4
7874,13970,13
7875,13970,5
7876,13970,12
7877,13970,17
7878,13970,4
7879,13971,5
7880,13971,12
7881,13971,4
7882,13972,5
7883,13972,4
7884,13973,5
7885,13973,4
7886,13974,5
7887,13974,4
7888,13975,13
7889,13975,5
7890,13975,12
7891,13975,17
7892,13975,4
7893,13976,5
7894,13977,5
7895,13977,12
7896,13977,4
7897,13978,5
7898,13978,4
7899,13979,5
7900,13979,4
7901,13980,5
7902,13980,4
7903,13981,5
7904,13981,4
7905,13982,5
7906,13982,12
7907,13982,4
7908,13983,5
7909,13983,12
7910,13983,4
7911,13984,5
7912,13984,12
7913,13984,4
7914,13985,12
7915,13985,17
7916,13985,4
7917,13986,5
7918,13986,12
7919,13986,4
7920,13987,13
7921,13987,5
7922,13987,12
7923,13987,4
7924,13988,5
7925,13988,12
7926,13988,4
7927,13989,13
7928,13989,5
7929,13989,12
7930,13989,17
7931,13989,4
7932,13990,5
7933,13990,12
7934,13990,4
7935,13991,5
7936,13991,12
7937,13991,4
7938,13992,5
7939,13992,4
7940,13993,13
7941,13993,5
7942,13993,12
7943,13993,17
7944,13993,4
7945,13994,5
7946,13994,12
7947,13994,4
7948,13995,5
7949,13995,4
7950,13996,13
7951,13996,5
7952,13996,12
7953,13996,17
7954,13996,4
7955,13997,5
7956,13997,12
7957,13997,4
7958,13998,5
7959,13998,12
7960,13998,4
7961,13999,13
7962,13999,5
7963,13999,12
7964,13999,17
7965,13999,4
7966,14000,5
7967,14000,12
7968,14000,4
7969,14001,5
7970,14001,12
7971,14001,17
7972,14001,4
7973,14002,13
7974,14002,5
7975,14002,4
7976,14003,5
7977,14003,12
7978,14003,17
7979,14003,4
7980,14004,12
7981,14004,4
7982,14005,5
7983,14005,12
7984,14005,4
7985,14006,5
7986,14006,12
7987,14006,4
7988,14007,13
7989,14007,5
7990,14007,12
7991,14007,4
7992,14008,5
7993,14008,12
7994,14008,4
7995,14009,5
7996,14009,12
7997,14009,4
7998,14011,13
7999,14011,5
8000,14011,12
8001,14011,17
8002,14011,4
8003,14012,13
8004,14012,5
8005,14012,12
8006,14012,4
8007,14013,13
8008,14013,5
8009,14013,12
8010,14013,17
8011,14013,4
8012,14014,13
8013,14014,5
8014,14014,12
8015,14014,17
8016,14014,4
8017,14015,5
8018,14015,4
8019,14016,13
8020,14016,5
8021,14016,12
8022,14016,4
8023,14017,13
8024,14017,5
8025,14017,12
8026,14017,17
8027,14017,4
8028,14018,13
8029,14018,5
8030,14018,12
8031,14018,17
8032,14018,4
8033,14019,5
8034,14019,12
8035,14019,4
8036,14020,13
8037,14020,5
8038,14020,12
8039,14020,4
8040,14021,5
8041,14021,17
8042,14022,13
8043,14022,5
8044,14022,12
8045,14022,4
8046,14024,5
8047,14024,4
8048,14025,5
8049,14025,12
8050,14025,4
8051,14026,13
8052,14026,5
8053,14026,12
8054,14026,4
8055,14027,5
8056,14027,12
8057,14027,4
8058,14028,13
8059,14028,5
8060,14028,17
8061,14028,4
8062,14029,5
8063,14029,12
8064,14029,4
8065,14030,5
8066,14030,12
8067,14030,17
8068,14030,4
8069,14031,5
8070,14031,4
8071,14032,5
8072,14032,12
8073,14032,17
8074,14032,4
8075,14033,13
8076,14033,5
8077,14033,12
8078,14033,17
8079,14033,4
8080,14034,17
8081,14034,4
8082,14035,5
8083,14036,13
8084,14036,5
8085,14036,12
8086,14036,17
8087,14036,4
8088,14037,5
8089,14037,12
8090,14037,17
8091,14037,4
8092,14038,5
8093,14038,4
8094,14039,4
8095,14040,13
8096,14040,5
8097,14040,12
8098,14040,4
8099,14041,5
8100,14041,12
8101,14041,4
8102,14042,13
8103,14042,5
8104,14042,12
8105,14042,17
8106,14042,4
8107,14043,13
8108,14043,5
8109,14043,12
8110,14043,17
8111,14043,4
8112,14044,5
8113,14044,12
8114,14044,4
8115,14045,13
8116,14045,5
8117,14045,12
8118,14045,17
8119,14045,4
8120,14046,5
8121,14046,12
8122,14046,4
8123,14047,13
8124,14047,5
8125,14047,12
8126,14047,17
8127,14047,4
8128,14048,5
8129,14048,4
8130,14049,5
8131,14049,12
8132,14049,4
8133,14050,5
8134,14050,12
8135,14050,4
8136,14051,5
8137,14051,12
8138,14051,4
8139,14052,12
8140,14052,17
8141,14052,4
8142,14053,5
8143,14053,4
8144,14054,13
8145,14054,5
8146,14054,12
8147,14054,17
8148,14054,4
8149,14055,12
8150,14055,17
8151,14055,4
8152,14056,5
8153,14056,4
8154,14057,13
8155,14057,5
8156,14057,12
8157,14057,4
8158,14058,5
8159,14058,12
8160,14058,17
8161,14058,4
8162,14059,13
8163,14059,5
8164,14059,12
8165,14059,4
8166,14060,5
8167,14060,12
8168,14060,17
8169,14060,4
8170,14061,5
8171,14061,12
8172,14061,17
8173,14061,4
8174,14062,5
8175,14062,4
8176,14063,13
8177,14063,5
8178,14063,12
8179,14063,4
8180,14064,13
8181,14064,5
8182,14064,12
8183,14064,17
8184,14064,4
8185,14065,5
8186,14065,4
8187,14066,13
8188,14066,5
8189,14066,4
8190,14067,5
8191,14067,4
8192,14068,5
8193,14068,12
8194,14068,4
8195,14069,13
8196,14069,5
8197,14069,12
8198,14069,17
8199,14069,4
8200,14070,5
8201,14070,4
8202,14071,5
8203,14071,12
8204,14071,4
8205,14072,5
8206,14072,12
8207,14072,4
8208,14073,13
8209,14073,5
8210,14073,12
8211,14073,17
8212,14073,4
8213,14074,13
8214,14074,5
8215,14074,12
8216,14074,4
8217,14075,13
8218,14075,5
8219,14075,12
8220,14075,17
8221,14075,4
8222,14076,12
8223,14076,17
8224,14076,4
8225,14077,5
8226,14077,12
8227,14077,4
8228,14078,12
8229,14079,5
8230,14079,4
8231,14080,5
8232,14080,12
8233,14080,17
8234,14080,4
8235,14081,13
8236,14081,5
8237,14081,12
8238,14081,17
8239,14081,4
8240,14082,5
8241,14082,12
8242,14082,4
8243,14083,4
8244,14084,13
8245,14084,5
8246,14084,12
8247,14084,17
8248,14084,4
8249,14085,5
8250,14085,12
8251,14085,4
8252,14086,13
8253,14086,5
8254,14086,17
8255,14086,4
8256,14087,5
8257,14087,12
8258,14087,4
8259,14088,5
8260,14088,12
8261,14088,4
8262,14089,5
8263,14089,4
8264,14090,5
8265,14090,4
8266,14091,5
8267,14091,12
8268,14091,4
8269,14092,5
8270,14092,4
8271,14093,5
8272,14093,12
8273,14093,4
8274,14094,5
8275,14094,12
8276,14094,4
8277,14095,13
8278,14095,5
8279,14095,12
8280,14095,4
8281,14096,13
8282,14096,5
8283,14096,12
8284,14096,4
8285,14097,5
8286,14097,12
8287,14097,17
8288,14097,4
8289,14098,13
8290,14098,5
8291,14098,12
8292,14098,17
8293,14098,4
8294,14099,5
8295,14099,12
8296,14099,4
8297,14100,5
8298,14100,12
8299,14100,4
8300,14101,13
8301,14101,5
8302,14101,12
8303,14101,17
8304,14101,4
8305,14102,13
8306,14102,5
8307,14102,12
8308,14102,17
8309,14102,4
8310,14103,13
8311,14103,5
8312,14103,12
8313,14103,17
8314,14103,4
8315,14104,13
8316,14104,12
8317,14104,17
8318,14104,4
8319,14105,5
8320,14105,12
8321,14105,4
8322,14106,13
8323,14106,12
8324,14106,4
8325,14107,5
8326,14107,12
8327,14107,4
8328,14108,5
8329,14108,12
8330,14108,17
8331,14108,4
8332,14109,5
8333,14109,4
8334,14110,13
8335,14110,5
8336,14110,12
8337,14110,17
8338,14110,4
8339,14111,5
8340,14111,12
8341,14111,4
8342,14112,13
8343,14112,5
8344,14112,12
8345,14112,17
8346,14112,4
8347,14113,5
8348,14113,12
8349,14113,17
8350,14113,4
8351,14114,17
8352,14114,4
8353,14115,5
8354,14115,12
8355,14115,4
8356,14116,13
8357,14116,5
8358,14116,12
8359,14116,17
8360,14116,4
8361,14117,5
8362,14117,12
8363,14117,17
8364,14117,4
8365,14118,5
8366,14118,12
8367,14118,4
8368,14119,13
8369,14119,5
8370,14119,12
8371,14119,4
8372,14120,13
8373,14120,12
8374,14120,17
8375,14120,4
8376,14121,5
8377,14121,12
8378,14121,17
8379,14121,4
8380,14122,5
8381,14122,4
8382,14123,5
8383,14123,12
8384,14123,4
8385,14124,12
8386,14124,17
8387,14124,4
8388,14125,5
8389,14125,4
8390,14126,5
8391,14126,12
8392,14126,4
8393,14127,5
8394,14127,12
8395,14127,4
8396,14128,13
8397,14128,12
8398,14128,17
8399,14128,4
8400,14129,5
8401,14129,12
8402,14129,17
8403,14129,4
8404,14130,13
8405,14130,5
8406,14130,12
8407,14130,17
8408,14130,4
8409,14131,5
8410,14131,12
8411,14131,4
8412,14133,13
8413,14133,5
8414,14133,12
8415,14133,4
8416,14134,13
8417,14134,5
8418,14134,12
8419,14134,17
8420,14134,4
8421,14135,13
8422,14135,5
8423,14135,12
8424,14135,17
8425,14135,4
8426,14136,13
8427,14136,5
8428,14136,12
8429,14136,17
8430,14136,4
8431,14139,13
8432,14139,12
8433,14139,17
8434,14139,4
8435,14140,13
8436,14140,5
8437,14140,12
8438,14140,4
8439,14141,13
8440,14141,5
8441,14141,4
8442,14142,5
8443,14142,4
8444,14144,5
8445,14144,4
8446,14145,12
8447,14145,4
8448,14146,13
8449,14146,5
8450,14146,12
8451,14146,4
8452,14147,13
8453,14147,5
8454,14147,12
8455,14147,4
8456,14148,5
8457,14148,12
8458,14148,4
8459,14149,5
8460,14149,12
8461,14149,4
8462,14150,13
8463,14150,5
8464,14150,12
8465,14150,17
8466,14150,4
8467,14151,5
8468,14151,12
8469,14151,4
8470,14153,4
8471,14154,13
8472,14154,5
8473,14154,12
8474,14155,13
8475,14155,5
8476,14155,12
8477,14155,17
8478,14155,4
8479,14156,5
8480,14156,12
8481,14156,4
8482,14157,5
8483,14157,12
8484,14157,17
8485,14157,4
8486,14158,5
8487,14158,12
8488,14158,4
8489,14159,13
8490,14159,5
8491,14159,12
8492,14159,4
8493,14160,5
8494,14160,4
8495,14161,5
8496,14161,12
8497,14161,17
8498,14161,4
8499,14162,13
8500,14162,5
8501,14162,12
8502,14162,4
8503,14163,5
8504,14163,12
8505,14163,4
8506,14164,13
8507,14164,5
8508,14164,12
8509,14164,4
8510,14165,13
8511,14165,5
8512,14165,12
8513,14165,4
8514,14166,5
8515,14166,12
8516,14166,17
8517,14166,4
8518,14167,5
8519,14167,12
8520,14167,17
8521,14168,5
8522,14168,4
8523,14169,13
8524,14169,5
8525,14169,12
8526,14169,4
8527,14170,13
8528,14170,5
8529,14170,12
8530,14170,17
8531,14171,13
8532,14171,5
8533,14171,12
8534,14171,4
8535,14172,12
8536,14174,5
8537,14175,13
8538,14175,5
8539,14175,17
8540,14175,4
8541,14177,13
8542,14177,5
8543,14177,12
8544,14177,17
8545,14177,4
8546,14178,13
8547,14178,5
8548,14178,12
8549,14178,17
8550,14178,4
8551,14179,13
8552,14179,5
8553,14179,12
8554,14179,17
8555,14179,4
8556,14180,13
8557,14180,12
8558,14181,13
8559,14181,5
8560,14181,12
8561,14181,17
8562,14181,4
8563,14183,4
8564,14184,5
8565,14184,17
8566,14185,5
8567,14185,4
8568,14187,5
8569,14187,17
8570,14188,4
8571,14189,5
8572,14189,17
8573,14190,4
8574,14192,13
8575,14192,5
8576,14192,12
8577,14192,17
8578,14192,4
8579,14193,5
8580,14193,12
8581,14193,4
8582,14194,5
8583,14194,12
8584,14194,17
8585,14194,4
8586,14195,5
8587,14196,5
8588,14196,12
8589,14196,17
8590,14196,4
8591,14198,5
8592,14198,12
8593,14198,4
8594,14199,12
8595,14200,5
8596,14200,12
8597,14200,4
8598,14201,5
8599,14201,12
8600,14201,4
8601,14203,13
8602,14203,5
8603,14203,12
8604,14203,17
8605,14203,4
8606,14205,5
8607,14205,12
8608,14205,17
8609,14205,4
8610,14207,5
8611,14207,12
8612,14207,17
8613,14207,4
8614,14208,5
8615,14210,5
8616,14210,12
8617,14211,5
8618,14211,12
8619,14211,4
8620,14212,12
8621,14212,17
8622,14212,4
8623,14213,5
8624,14213,12
8625,14213,4
8626,14214,5
8627,14214,12
8628,14214,4
8629,14215,5
8630,14215,12
8631,14215,4
8632,14216,5
8633,14216,12
8634,14216,17
8635,14216,4
8636,14217,5
8637,14217,12
8638,14217,4
8639,14218,12
8640,14218,4
8641,14219,4
8642,14220,5
8643,14220,12
8644,14221,5
8645,14221,4
8646,14222,5
8647,14222,12
8648,14222,4
8649,14223,5
8650,14223,12
8651,14223,4
8652,14224,13
8653,14224,12
8654,14224,17
8655,14224,4
8656,14225,5
8657,14225,12
8658,14225,4
8659,14226,5
8660,14226,12
8661,14226,4
8662,14227,12
8663,14228,13
8664,14228,5
8665,14228,12
8666,14228,17
8667,14228,4
8668,14230,5
8669,14230,12
8670,14230,17
8671,14230,4
8672,14232,5
8673,14232,12
8674,14232,17
8675,14232,4
8676,14234,5
8677,14234,4
8678,14235,5
8679,14235,12
8680,14235,17
8681,14235,4
8682,14236,4
8683,14238,5
8684,14238,12
8685,14238,4
8686,14239,5
8687,14239,4
8688,14240,5
8689,14240,4
8690,14241,5
8691,14241,12
8692,14241,4
8693,14242,5
8694,14242,12
8695,14242,4
8696,14243,5
8697,14243,12
8698,14243,17
8699,14243,4
8700,14244,13
8701,14244,5
8702,14244,12
8703,14246,5
8704,14246,4
8705,14247,5
8706,14247,12
8707,14247,4
8708,14249,5
8709,14249,4
8710,14250,5
8711,14251,5
8712,14251,12
8713,14251,4
8714,14252,5
8715,14252,12
8716,14253,5
8717,14253,12
8718,14253,4
8719,14254,4
8720,14255,5
8721,14257,5
8722,14257,4
8723,14258,5
8724,14258,12
8725,14258,4
8726,14259,13
8727,14259,5
8728,14259,17
8729,14259,4
8730,14260,12
8731,14261,12
8732,14261,17
8733,14262,5
8734,14262,12
8735,14262,17
8736,14262,4
8737,14263,5
8738,14263,12
8739,14263,4
8740,14264,13
8741,14264,5
8742,14264,12
8743,14264,4
8744,14265,5
8745,14265,12
8746,14265,4
8747,14266,5
8748,14266,17
8749,14267,5
8750,14267,12
8751,14267,17
8752,14267,4
8753,14268,5
8754,14269,5
8755,14269,12
8756,14269,4
8757,14270,5
8758,14270,4
8759,14271,4
8760,14273,5
8761,14273,4
8762,14274,4
8763,14276,5
8764,14276,4
8765,14277,5
8766,14277,12
8767,14277,4
8768,14278,5
8769,14278,12
8770,14278,4
8771,14279,5
8772,14280,5
8773,14280,12
8774,14280,4
8775,14281,5
8776,14281,12
8777,14281,4
8778,14282,5
8779,14282,12
8780,14282,4
8781,14283,5
8782,14283,4
8783,14284,5
8784,14284,4
8785,14285,5
8786,14285,4
8787,14286,5
8788,14287,5
8789,14287,12
8790,14287,4
8791,14288,5
8792,14288,4
8793,14289,13
8794,14289,5
8795,14289,12
8796,14289,17
8797,14289,4
8798,14290,5
8799,14290,4
8800,14291,5
8801,14291,12
8802,14291,4
8803,14292,5
8804,14292,12
8805,14292,4
8806,14293,5
8807,14293,12
8808,14293,4
8809,14294,13
8810,14294,5
8811,14294,12
8812,14294,17
8813,14294,4
8814,14295,5
